DATE_HOUR,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDSPEED,HOURLYDRYBULBTEMPF
2016-10-24 16,30.16,61.0,-1,4.443166074332871,49.0,30.14,1,29.52,10.0,71.0,10.0,82.0
2016-10-24 17,30.17,63.0,-1,5.0,60.0,30.15,1,29.53,10.0,69.0,10.0,78.0
2016-10-24 18,30.18,63.5,-1,5.0,64.5,30.16,1,29.55,10.0,68.5,10.0,76.5
2016-10-24 19,30.2,64.0,-1,4.443166074332871,74.0,30.18,0,29.56,10.0,67.0,8.0,73.0
2016-10-24 20,30.2,63.0,-1,1.0,73.0,30.19,0,29.56,10.0,66.0,9.0,72.0
2016-10-24 21,30.2,62.5,-1,1.0,74.5,30.19,0,29.575,10.0,65.5,7.5,71.0
2016-10-24 22,30.2,63.0,-1,4.443166074332871,81.0,30.18,0,29.56,10.0,65.0,7.0,69.0
2016-10-24 23,30.19,62.0,-1,8.0,81.0,30.17,0,29.55,10.0,64.0,6.0,68.0
2016-10-25 00,30.19,61.5,-1,8.0,81.0,30.17,0,29.56,10.0,63.5,6.0,67.5
2016-10-25 01,30.18,61.0,-1,4.443166074332871,78.0,30.17,0,29.54,10.0,63.0,7.0,68.0
2016-10-25 02,30.18,60.0,-1,8.0,79.0,30.16,0,29.54,10.0,63.0,8.0,67.0
2016-10-25 03,30.17,59.5,-1,8.0,80.0,30.155,0,29.55,10.0,62.0,7.5,66.0
2016-10-25 04,30.18,59.0,-1,4.443166074332871,81.0,30.16,3,29.54,10.0,61.0,5.0,65.0
2016-10-25 05,30.19,59.0,-1,3.0,87.0,30.17,3,29.55,10.0,60.0,7.0,63.0
2016-10-25 06,30.19,59.0,-1,3.0,85.5,30.175,2,29.56,10.0,60.5,6.5,63.5
2016-10-25 07,30.205,60.5,-1,4.443166074332871,84.0,30.19,3,29.565,10.0,62.0,5.5,65.5
2016-10-25 08,30.22,63.0,-1,3.0,79.0,30.2,3,29.58,10.0,65.0,7.0,70.0
2016-10-25 09,30.21,63.0,-1,3.0,75.0,30.195,4,29.585,10.0,66.0,7.5,71.5
2016-10-25 10,30.19,63.0,-1,4.443166074332871,62.0,30.17,4,29.55,10.0,69.0,11.0,77.0
2016-10-25 11,30.18,62.0,-1,8.0,58.0,30.16,1,29.54,10.0,69.0,10.0,78.0
2016-10-25 12,30.15,62.0,-1,8.0,57.0,30.14,1,29.54,10.0,69.5,10.0,78.5
2016-10-25 13,30.12,61.0,-1,4.443166074332871,54.0,30.1,2,29.48,10.0,69.0,7.0,79.0
2016-10-25 14,30.1,60.0,-1,6.0,49.0,30.08,2,29.46,10.0,71.0,10.0,81.0
2016-10-25 15,30.08,59.5,-1,6.0,49.0,30.07,1,29.465,10.0,70.5,10.5,80.5
2016-10-25 16,30.08,58.0,-1,4.443166074332871,47.0,30.06,1,29.44,10.0,70.0,10.0,80.0
2016-10-25 17,30.09,59.0,-1,5.0,54.0,30.07,2,29.45,10.0,68.0,11.0,77.0
2016-10-25 18,30.1,59.0,-1,5.0,56.0,30.075,1,29.47,10.0,67.0,10.5,76.0
2016-10-25 19,30.1,59.0,-1,4.443166074332871,60.0,30.09,4,29.46,10.0,66.0,10.0,74.0
2016-10-25 20,30.12,59.0,-1,3.0,62.0,30.1,4,29.48,10.0,65.0,10.0,73.0
2016-10-25 21,30.13,58.5,-1,3.0,64.0,30.105,2,29.5,10.0,64.0,8.5,71.5
2016-10-25 22,30.12,58.0,-1,4.443166074332871,66.0,30.1,3,29.48,10.0,63.0,8.0,70.0
2016-10-25 23,30.11,58.0,-1,8.0,70.0,30.09,2,29.47,10.0,62.0,7.0,68.0
2016-10-26 00,30.11,58.0,-1,8.0,70.0,30.09,2,29.485,10.0,62.0,8.0,68.0
2016-10-26 01,30.11,56.0,-1,4.443166074332871,68.0,30.09,1,29.47,10.0,61.0,7.0,67.0
2016-10-26 02,30.1,56.0,-1,8.0,70.0,30.08,1,29.46,10.0,60.0,7.0,66.0
2016-10-26 03,30.09,56.5,-1,8.0,73.0,30.07,0,29.47,10.0,60.0,7.0,65.5
2016-10-26 04,30.08,59.0,-1,4.443166074332871,78.0,30.06,0,29.44,10.0,62.0,8.0,66.0
2016-10-26 05,30.08,60.0,-1,6.0,81.0,30.06,0,29.44,10.0,62.0,9.0,66.0
2016-10-26 06,30.1,60.5,-1,6.0,82.5,30.075,1,29.465,10.0,62.5,8.0,66.0
2016-10-26 07,30.12,62.0,-1,4.443166074332871,78.0,30.11,2,29.48,10.0,64.0,11.0,69.0
2016-10-26 08,30.14,63.0,-1,1.0,71.0,30.12,2,29.5,10.0,67.0,11.0,73.0
2016-10-26 09,30.14,63.5,-1,1.0,69.0,30.12,1,29.515,10.0,68.0,13.5,74.5
2016-10-26 10,30.13,63.0,-1,4.443166074332871,56.0,30.12,1,29.49,10.0,71.0,16.0,80.0
2016-10-26 11,30.12,62.0,-1,8.0,51.0,30.1,1,29.48,10.0,72.0,16.0,82.0
2016-10-26 12,30.09,61.0,-1,8.0,48.5,30.08,1,29.48,10.0,72.0,16.5,82.5
2016-10-26 13,30.06,60.0,-1,4.443166074332871,44.0,30.04,1,29.42,10.0,73.0,11.0,84.0
2016-10-26 14,30.04,59.0,-1,6.0,42.0,30.02,1,29.4,10.0,74.0,16.0,85.0
2016-10-26 15,30.04,59.5,-1,6.0,43.0,30.02,2,29.415,10.0,73.5,15.0,84.5
2016-10-26 16,30.03,59.0,-1,4.443166074332871,44.0,30.01,1,29.39,10.0,72.0,11.0,83.0
2016-10-26 17,30.07,59.0,-1,3.0,47.0,30.04,3,29.43,10.0,70.0,8.0,81.0
2016-10-26 18,30.1,59.5,-1,3.0,49.5,30.06,2,29.46,10.0,69.5,6.5,80.0
2016-10-26 19,30.11,59.0,-1,4.443166074332871,50.0,30.09,3,29.47,10.0,69.0,9.0,79.0
2016-10-26 20,30.13,58.0,-1,1.0,50.0,30.11,3,29.49,10.0,68.0,13.0,78.0
2016-10-26 21,30.14,58.0,-1,1.0,52.0,30.115,1,29.51,10.0,67.5,11.0,77.0
2016-10-26 22,30.14,57.0,-1,4.443166074332871,56.0,30.12,1,29.5,10.0,65.0,8.0,74.0
2016-10-26 23,30.13,57.0,-1,0.0,61.0,30.11,1,29.49,10.0,63.0,6.0,71.0
2016-10-27 00,30.13,57.0,-1,4.443166074332871,61.0,30.11,2,29.505,10.0,63.0,3.0,71.0
2016-10-27 01,30.14,57.0,-1,4.443166074332871,66.0,30.12,3,29.5,10.0,62.0,0.0,69.0
2016-10-27 02,30.14,58.0,-1,3.0,70.0,30.12,2,29.5,10.0,62.0,0.0,68.0
2016-10-27 03,30.14,58.0,-1,3.0,71.5,30.12,1,29.515,10.0,62.0,1.5,67.5
2016-10-27 04,30.15,58.0,-1,4.443166074332871,81.0,30.13,2,29.51,10.0,60.0,6.0,64.0
2016-10-27 05,30.16,59.0,-1,3.0,78.0,30.14,3,29.52,10.0,62.0,3.0,66.0
2016-10-27 06,30.17,59.0,-1,3.0,78.0,30.145,3,29.54,10.0,62.0,4.5,66.0
2016-10-27 07,30.2,60.0,-1,4.443166074332871,68.0,30.18,3,29.56,10.0,64.0,8.0,71.0
2016-10-27 08,30.22,62.0,-1,3.0,69.0,30.2,1,29.58,10.0,66.0,10.0,73.0
2016-10-27 09,30.22,62.3333333333,-1,3.0,65.3333333333,30.2,1,29.5866666667,10.0,67.3333333333,7.0,74.6666666667
2016-10-27 10,30.22,63.0,-1,4.443166074332871,54.0,30.2,1,29.58,10.0,71.0,6.0,81.0
2016-10-27 11,30.2,62.0,-1,8.0,48.0,30.18,1,29.56,10.0,73.0,8.0,84.0
2016-10-27 12,30.17,61.0,-1,8.0,45.0,30.165,1,29.56,10.0,74.0,5.5,85.0
2016-10-27 13,30.14,60.0,-1,4.443166074332871,40.0,30.12,3,29.5,10.0,75.0,6.0,87.0
2016-10-27 14,30.13,60.0,-1,6.0,42.0,30.11,2,29.49,10.0,75.0,8.0,86.0
2016-10-27 15,30.12,60.5,-1,6.0,42.0,30.105,1,29.5,10.0,75.0,8.0,86.5
2016-10-27 16,30.12,60.0,-1,4.443166074332871,43.0,30.1,1,29.48,10.0,74.0,10.0,85.0
2016-10-27 17,30.13,60.0,-1,5.0,52.0,30.11,1,29.49,10.0,69.0,7.0,79.0
2016-10-27 18,30.14,60.0,-1,5.0,53.0,30.12,0,29.51,10.0,68.5,8.5,78.5
2016-10-27 19,30.15,58.0,-1,4.443166074332871,52.0,30.13,0,29.51,10.0,67.0,10.0,77.0
2016-10-27 20,30.16,59.0,-1,1.0,56.0,30.14,0,29.52,10.0,67.0,9.0,76.0
2016-10-27 21,30.17,59.0,-1,1.0,58.0,30.145,0,29.54,10.0,66.5,9.0,75.0
2016-10-27 22,30.17,58.0,-1,4.443166074332871,57.0,30.15,0,29.53,10.0,65.0,9.0,74.0
2016-10-27 23,30.17,58.0,-1,0.0,61.0,30.14,0,29.53,10.0,64.0,9.0,72.0
2016-10-28 00,30.17,57.5,-1,4.443166074332871,62.5,30.14,0,29.545,10.0,63.5,8.0,71.0
2016-10-28 01,30.17,57.0,-1,4.443166074332871,66.0,30.15,0,29.53,10.0,62.0,7.0,69.0
2016-10-28 02,30.16,56.0,-1,8.0,65.0,30.14,0,29.52,10.0,61.0,5.0,68.0
2016-10-28 03,30.15,55.5,-1,8.0,66.5,30.135,0,29.53,10.0,60.5,2.5,67.0
2016-10-28 04,30.16,55.0,-1,4.443166074332871,68.0,30.14,0,29.52,10.0,60.0,6.0,66.0
2016-10-28 05,30.17,55.0,-1,3.0,70.0,30.15,0,29.53,10.0,59.0,6.0,65.0
2016-10-28 06,30.18,55.0,-1,3.0,71.5,30.16,1,29.55,10.0,59.0,5.5,64.5
2016-10-28 07,30.2,57.0,-1,4.443166074332871,68.0,30.18,2,29.56,10.0,62.0,7.0,68.0
2016-10-28 08,30.21,57.0,-1,1.0,57.0,30.19,2,29.57,10.0,65.0,9.0,73.0
2016-10-28 09,30.2,57.5,-1,1.0,53.0,30.185,3,29.58,10.0,67.0,9.5,76.0
2016-10-28 10,30.2,58.0,-1,4.443166074332871,45.0,30.18,3,29.56,10.0,70.0,14.0,81.0
2016-10-28 11,30.18,58.0,-1,8.0,41.0,30.16,3,29.54,10.0,73.0,14.0,84.0
2016-10-28 12,30.14,56.0,-1,8.0,38.5,30.14,3,29.535,10.0,73.0,14.0,84.0
2016-10-28 13,30.12,54.0,-1,4.443166074332871,35.0,30.09,3,29.48,10.0,74.0,14.0,85.0
2016-10-28 14,30.11,54.0,-1,6.0,35.0,30.08,1,29.47,10.0,74.0,10.0,85.0
2016-10-28 15,30.09,54.0,-1,6.0,35.0,30.075,1,29.475,10.0,74.0,10.5,85.0
2016-10-28 16,30.09,54.0,-1,4.443166074332871,37.0,30.06,1,29.45,10.0,72.0,13.0,83.0
2016-10-28 17,30.09,55.0,-1,5.0,45.0,30.07,1,29.45,10.0,68.0,8.0,78.0
2016-10-28 18,30.11,55.0,-1,5.0,47.5,30.08,0,29.475,10.0,66.5,7.5,76.5
2016-10-28 19,30.11,55.0,-1,4.443166074332871,50.0,30.1,0,29.47,10.0,65.0,9.0,75.0
2016-10-28 20,30.12,56.0,-1,1.0,54.0,30.1,0,29.48,10.0,65.0,9.0,74.0
2016-10-28 21,30.13,56.0,-1,1.0,56.5,30.11,0,29.5,10.0,64.0,8.5,72.5
2016-10-28 22,30.13,56.0,-1,4.443166074332871,63.0,30.11,0,29.49,10.0,62.0,7.0,69.0
2016-10-28 23,30.12,57.0,-1,8.0,68.0,30.1,0,29.48,10.0,62.0,8.0,68.0
2016-10-29 00,30.11,56.5,-1,8.0,68.0,30.095,0,29.49,10.0,61.5,8.0,67.5
2016-10-29 01,30.11,57.0,-1,4.443166074332871,68.0,30.09,0,29.47,10.0,62.0,9.0,68.0
2016-10-29 02,30.1,57.0,-1,6.0,68.0,30.08,0,29.46,10.0,62.0,13.0,68.0
2016-10-29 03,30.1,57.0,-1,6.0,67.0,30.08,0,29.475,10.0,62.0,14.0,68.5
2016-10-29 04,30.1,57.0,-1,4.443166074332871,71.0,30.09,0,29.46,10.0,61.0,11.0,67.0
2016-10-29 05,30.11,55.0,-1,3.0,66.0,30.09,0,29.47,10.0,60.0,10.0,67.0
2016-10-29 06,30.11,55.0,-1,3.0,67.0,30.09,1,29.485,10.0,60.0,10.0,66.5
2016-10-29 07,30.13,56.0,-1,4.443166074332871,63.0,30.12,1,29.49,10.0,62.0,10.0,69.0
2016-10-29 08,30.14,54.0,-1,3.0,48.0,30.12,1,29.5,10.0,65.0,13.0,75.0
2016-10-29 09,30.15,52.0,-1,3.0,42.0,30.125,1,29.52,10.0,67.0,14.5,77.0
2016-10-29 10,30.13,57.0,-1,4.443166074332871,41.0,30.11,1,29.49,10.0,72.0,15.0,83.0
2016-10-29 11,30.11,56.0,-1,8.0,37.0,30.09,1,29.47,10.0,74.0,20.0,85.0
2016-10-29 12,30.08,55.0,-1,8.0,36.0,30.075,1,29.47,10.0,74.0,19.0,85.0
2016-10-29 13,30.05,53.0,-1,4.443166074332871,32.0,30.03,1,29.41,10.0,75.0,18.0,86.0
2016-10-29 14,30.04,51.0,-1,6.0,30.0,30.01,1,29.4,10.0,76.0,16.0,86.0
2016-10-29 15,30.03,52.0,-1,6.0,31.5,30.01,1,29.41,10.0,75.0,17.0,85.5
2016-10-29 16,30.02,54.0,-1,4.443166074332871,38.0,30.0,1,29.38,10.0,71.0,16.0,82.0
2016-10-29 17,30.02,57.0,-1,6.0,45.0,30.0,3,29.38,10.0,69.0,11.0,80.0
2016-10-29 18,30.04,58.0,-1,6.0,47.5,30.01,3,29.405,10.0,69.0,12.0,79.5
2016-10-29 19,30.06,56.0,-1,4.443166074332871,48.0,30.04,2,29.42,10.0,67.0,10.0,77.0
2016-10-29 20,30.07,57.0,-1,1.0,52.0,30.05,2,29.43,10.0,66.0,10.0,76.0
2016-10-29 21,30.08,57.0,-1,1.0,54.0,30.05,1,29.45,10.0,65.5,10.0,75.0
2016-10-29 22,30.07,57.0,-1,4.443166074332871,57.0,30.05,2,29.43,10.0,64.0,11.0,73.0
2016-10-29 23,30.07,56.0,-1,8.0,55.0,30.04,1,29.43,10.0,64.0,10.0,73.0
2016-10-30 00,30.07,56.0,-1,8.0,60.0,30.04,0,29.445,10.0,62.5,8.5,70.5
2016-10-30 01,30.06,56.0,-1,4.443166074332871,70.0,30.04,0,29.42,10.0,60.0,9.0,66.0
2016-10-30 02,30.07,57.0,-1,3.0,71.0,30.05,0,29.43,10.0,61.0,8.0,67.0
2016-10-30 03,30.07,57.0,-1,3.0,72.0,30.05,0,29.445,10.0,61.0,8.0,66.5
2016-10-30 04,30.09,56.0,-1,4.443166074332871,75.0,30.07,0,29.45,10.0,59.0,5.0,64.0
2016-10-30 05,30.1,57.0,-1,3.0,78.0,30.08,0,29.46,10.0,60.0,6.0,64.0
2016-10-30 06,30.11,57.0,-1,3.0,79.5,30.085,1,29.48,10.0,59.5,6.5,63.5
2016-10-30 07,30.14,59.0,-1,4.443166074332871,76.0,30.12,1,29.5,10.0,62.0,6.0,67.0
2016-10-30 08,30.16,61.0,-1,3.0,66.0,30.14,1,29.52,10.0,66.0,11.0,73.0
2016-10-30 09,30.17,61.5,-1,3.0,63.0,30.14,1,29.54,10.0,67.0,12.5,75.0
2016-10-30 10,30.15,63.0,-1,4.443166074332871,53.0,30.13,1,29.51,10.0,72.0,9.0,82.0
2016-10-30 11,30.13,63.0,-1,8.0,48.0,30.11,2,29.49,10.0,74.0,9.0,85.0
2016-10-30 12,30.1,62.0,-1,8.0,45.0,30.095,1,29.49,10.0,74.5,8.5,86.0
2016-10-30 13,30.08,58.0,-1,4.443166074332871,37.0,30.06,1,29.44,10.0,76.0,11.0,87.0
2016-10-30 14,30.07,58.0,-1,6.0,37.0,30.04,1,29.43,10.0,76.0,8.0,87.0
2016-10-30 15,30.06,58.0,-1,6.0,37.0,30.04,1,29.44,10.0,76.0,7.0,87.0
2016-10-30 16,30.06,55.0,-1,4.443166074332871,35.0,30.04,1,29.42,10.0,75.0,9.0,86.0
2016-10-30 17,30.07,56.0,-1,5.0,42.0,30.05,1,29.43,10.0,70.0,6.0,81.0
2016-10-30 18,30.08,56.5,-1,5.0,44.5,30.055,1,29.45,10.0,69.5,5.5,80.0
2016-10-30 19,30.09,60.0,-1,4.443166074332871,58.0,30.07,1,29.45,10.0,67.0,7.0,76.0
2016-10-30 20,30.09,60.0,-1,1.0,56.0,30.07,1,29.45,10.0,68.0,9.0,77.0
2016-10-30 21,30.09,59.0,-1,1.0,56.5,30.07,1,29.465,10.0,66.5,9.0,75.5
2016-10-30 22,30.09,57.0,-1,4.443166074332871,61.0,30.06,3,29.45,10.0,63.0,8.0,71.0
2016-10-30 23,30.08,56.0,-1,8.0,61.0,30.05,3,29.44,10.0,62.0,8.0,70.0
2016-10-31 00,30.07,56.0,-1,8.0,62.0,30.045,2,29.45,10.0,62.0,8.0,69.5
2016-10-31 01,30.06,57.0,-1,4.443166074332871,66.0,30.03,3,29.42,10.0,62.0,8.0,69.0
2016-10-31 02,30.04,58.0,-1,8.0,66.0,30.02,3,29.4,10.0,63.0,9.0,70.0
2016-10-31 03,30.03,58.0,-1,8.0,69.5,30.01,2,29.41,10.0,62.5,8.0,68.5
2016-10-31 04,30.03,58.0,-1,4.443166074332871,75.0,30.01,2,29.39,10.0,61.0,7.0,66.0
2016-10-31 05,30.03,56.0,-1,5.0,78.0,30.01,1,29.39,10.0,59.0,7.0,63.0
2016-10-31 06,30.04,56.5,-1,5.0,79.5,30.015,2,29.41,10.0,59.0,3.5,63.0
2016-10-31 07,30.06,58.0,-1,4.443166074332871,75.0,30.04,1,29.42,10.0,61.0,6.0,66.0
2016-10-31 08,30.07,59.0,-1,3.0,64.0,30.05,1,29.43,10.0,65.0,8.0,72.0
2016-10-31 09,30.07,60.5,-1,3.0,61.0,30.05,1,29.445,10.0,67.0,11.5,75.0
2016-10-31 10,30.07,59.0,-1,4.443166074332871,47.0,30.05,1,29.43,10.0,70.0,18.0,81.0
2016-10-31 11,30.04,57.0,-1,8.0,40.0,30.02,1,29.4,10.0,73.0,21.0,84.0
2016-10-31 12,30.0,54.0,-1,8.0,35.5,30.0,1,29.395,10.0,73.5,18.5,84.5
2016-10-31 13,29.97,50.0,-1,4.443166074332871,28.0,29.94,2,29.33,10.0,77.0,18.0,87.0
2016-10-31 14,29.94,48.0,-1,6.0,26.0,29.92,2,29.3,10.0,78.0,17.0,87.0
2016-10-31 15,29.93,45.0,-1,6.0,23.5,29.915,2,29.31,10.0,78.5,19.5,86.5
2016-10-31 16,29.92,38.0,-1,4.443166074332871,19.0,29.9,2,29.28,10.0,78.0,15.0,84.0
2016-10-31 17,29.92,40.0,-1,6.0,24.0,29.9,2,29.28,10.0,72.0,11.0,80.0
2016-10-31 18,29.92,45.5,-1,6.0,31.5,29.905,2,29.295,10.0,70.0,12.5,79.0
2016-10-31 19,29.93,58.0,-1,4.443166074332871,54.0,29.91,2,29.29,10.0,67.0,15.0,76.0
2016-10-31 20,29.93,61.0,-1,1.0,62.0,29.91,2,29.29,10.0,67.0,13.0,75.0
2016-10-31 21,29.95,61.5,-1,1.0,65.5,29.92,1,29.315,10.0,66.5,11.0,74.0
2016-10-31 22,29.95,63.0,-1,4.443166074332871,73.0,29.93,1,29.31,10.0,66.0,8.0,72.0
2016-10-31 23,29.94,64.0,-1,0.0,76.0,29.92,1,29.3,10.0,67.0,8.0,72.0
2016-11-01 00,29.94,64.0,-1,4.443166074332871,77.5,29.92,2,29.315,10.0,66.5,7.5,71.5
2016-11-01 01,29.94,64.0,-1,4.443166074332871,82.0,29.92,2,29.3,10.0,66.0,8.0,70.0
2016-11-01 02,29.94,65.0,-1,8.0,79.0,29.91,1,29.3,10.0,67.0,13.0,72.0
2016-11-01 03,29.94,65.0,-1,8.0,79.0,29.91,3,29.31,10.0,67.0,12.333333333299999,72.0
2016-11-01 04,29.94,66.0,-1,4.443166074332871,79.0,29.92,3,29.3,10.0,68.0,10.0,73.0
2016-11-01 05,29.94,66.0,-1,3.0,82.0,29.92,1,29.3,10.0,68.0,12.5,72.0
2016-11-01 06,29.96,66.0,-1,3.0,83.3333333333,29.93,2,29.3233333333,10.0,67.3333333333,10.6666666667,71.3333333333
2016-11-01 07,29.98,67.0,-1,4.443166074332871,79.0,29.96,3,29.34,10.0,69.0,14.0,74.0
2016-11-01 08,29.985,67.0,-1,1.0,75.0,29.97,3,29.345,10.0,70.0,15.5,75.5
2016-11-01 09,29.99,67.0,-1,1.0,72.5,29.97,3,29.365,10.0,70.0,18.0,76.5
2016-11-01 10,29.99,66.0,-1,4.443166074332871,65.0,29.97,3,29.35,10.0,71.0,18.0,79.0
2016-11-01 11,29.97,66.0,-1,8.0,58.0,29.94,3,29.33,10.0,73.0,17.0,82.0
2016-11-01 12,29.945,66.0,-1,8.0,56.3333333333,29.925,3,29.3233333333,10.0,73.6666666667,17.6666666667,83.0
2016-11-01 13,29.91,64.0,-1,4.443166074332871,50.0,29.88,2,29.27,10.0,74.0,15.0,85.0
2016-11-01 14,29.9,63.0,-1,6.0,46.0,29.87,2,29.26,10.0,75.0,21.0,86.0
2016-11-01 15,29.9,63.5,-1,6.0,46.0,29.87,2,29.275,10.0,75.5,20.5,86.5
2016-11-01 16,29.9,63.0,-1,4.443166074332871,46.0,29.88,1,29.26,10.0,75.0,17.0,86.0
2016-11-01 17,29.92,64.0,-1,3.0,53.0,29.89,1,29.28,10.0,73.0,11.0,83.0
2016-11-01 18,29.94,65.0,-1,3.0,55.5,29.9,1,29.305,10.0,73.0,12.0,82.5
2016-11-01 19,29.96,68.0,-1,4.443166074332871,69.0,29.94,1,29.32,10.0,72.0,18.0,79.0
2016-11-01 20,29.97,66.0,-1,1.0,67.0,29.95,1,29.33,10.0,70.0,20.0,78.0
2016-11-01 21,29.99,66.0,-1,1.0,69.5,29.96,1,29.355,10.0,69.5,16.5,77.0
2016-11-01 22,30.0,67.0,-1,4.443166074332871,76.0,29.98,2,29.36,10.0,70.0,14.0,75.0
2016-11-01 23,29.99,67.0,-1,0.0,76.0,29.97,3,29.35,10.0,70.0,14.0,75.0
2016-11-02 00,30.0,67.6666666667,-1,4.443166074332871,77.3333333333,29.975,4,29.366666666700002,10.0,70.3333333333,17.6666666667,75.3333333333
2016-11-02 01,30.0,68.5,-1,4.443166074332871,78.0,29.98,4,29.36,10.0,71.0,16.5,76.0
2016-11-02 02,30.01,68.0,-1,1.0,77.0,29.99,4,29.37,10.0,71.0,14.0,76.0
2016-11-02 03,30.01,68.0,-1,1.0,77.0,29.99,4,29.38,10.0,71.0,14.0,76.0
2016-11-02 04,30.025,68.0,-1,4.443166074332871,78.0,30.0,4,29.385,10.0,70.5,15.5,75.5
2016-11-02 05,30.04,68.0,-1,3.0,79.0,30.01,3,29.4,10.0,70.0,13.0,75.0
2016-11-02 06,30.05,68.0,-1,3.0,80.5,30.02,2,29.42,10.0,70.0,11.5,74.5
2016-11-02 07,30.07,68.0,-1,4.443166074332871,79.0,30.05,2,29.43,10.0,70.0,8.0,75.0
2016-11-02 08,30.09,68.0,-1,3.0,79.0,30.08,3,29.45,10.0,70.0,9.5,75.0
2016-11-02 09,30.11,68.0,-1,3.0,76.5,30.085,4,29.48,10.0,70.5,9.0,76.0
2016-11-02 10,30.11,69.0,-1,4.443166074332871,71.5,30.09,3,29.47,10.0,72.5,7.0,79.0
2016-11-02 11,30.1,69.0,-1,8.0,67.0,30.07,3,29.46,10.0,73.0,7.0,81.0
2016-11-02 12,30.07,69.0,-1,8.0,65.0,30.06,2,29.46,10.0,73.5,8.0,82.0
2016-11-02 13,30.06,70.0,0,4.443166074332871,68.5,30.03,3,29.42,8.5,74.0,7.5,81.5
2016-11-02 14,30.06,71.0,0,5.0,72.0,30.04,3,29.42,7.0,74.0,13.0,81.0
2016-11-02 15,30.0733333333,70.75,0,5.0,75.0,30.045,1,29.4375,9.333333333330001,73.25,11.25,79.5
2016-11-02 16,30.0666666667,69.6666666667,-1,4.443166074332871,73.3333333333,30.04,1,29.4266666667,8.666666666669999,72.6666666667,10.0,79.0
2016-11-02 17,30.07,69.0,-1,2.0,77.0,30.05,1,29.43,10.0,71.0,8.0,77.0
2016-11-02 18,30.1,68.5,-1,2.0,75.5,30.065,1,29.46,10.0,71.0,8.0,77.0
2016-11-02 19,30.11,68.0,-1,4.443166074332871,74.0,30.09,1,29.47,10.0,71.0,8.0,77.0
2016-11-02 20,30.12,67.0,-1,1.0,71.0,30.1,3,29.48,10.0,70.0,8.0,77.0
2016-11-02 21,30.13,67.0,-1,1.0,73.5,30.105,1,29.5,10.0,70.0,7.5,76.0
2016-11-02 22,30.13,67.0,-1,4.443166074332871,76.0,30.1,3,29.49,10.0,70.0,7.0,75.0
2016-11-02 23,30.135,66.5,3,4.443166074332871,76.5,30.12,2,29.495,8.0,69.0,4.5,74.5
2016-11-03 00,30.175,64.5714285714,0,4.443166074332871,78.0,30.145,3,29.534285714299997,7.75,67.4285714286,17.8571428571,72.4285714286
2016-11-03 01,30.188333333299997,65.6666666667,0,4.443166074332871,90.0,30.17,3,29.5483333333,3.0,66.6666666667,16.1666666667,68.6666666667
2016-11-03 02,30.19,65.0,0,1.0,88.5,30.17,2,29.55,9.0,66.0,11.5,68.5
2016-11-03 03,30.14,65.0,0,1.0,88.5,30.145,1,29.535,10.0,66.0,8.5,68.5
2016-11-03 04,30.13,65.0,0,4.443166074332871,90.0,30.11,1,29.49,10.0,66.0,9.0,68.0
2016-11-03 05,30.13,65.0,-1,5.0,87.0,30.11,1,29.49,10.0,66.0,5.0,69.0
2016-11-03 06,30.18,65.0,-1,5.0,87.0,30.135,3,29.53,10.0,66.0,7.0,69.0
2016-11-03 07,30.21,64.5,-1,4.443166074332871,85.0,30.19,1,29.57,10.0,66.0,11.0,69.5
2016-11-03 08,30.225,66.0,-1,1.0,88.5,30.22,3,29.585,9.0,67.0,10.5,69.5
2016-11-03 09,30.25,66.0,-1,1.0,84.5,30.225,2,29.615,10.0,67.5,9.5,71.0
2016-11-03 10,30.26,65.0,-1,4.443166074332871,81.0,30.24,1,29.62,10.0,67.0,9.0,71.0
2016-11-03 11,30.27,65.0,-1,1.0,81.0,30.25,3,29.63,10.0,67.0,8.666666666669999,71.0
2016-11-03 12,30.25,65.0,-1,1.0,80.3333333333,30.24,3,29.6233333333,10.0,67.0,8.666666666669999,71.3333333333
2016-11-03 13,30.23,65.0,-1,4.443166074332871,79.0,30.21,3,29.59,10.0,67.0,8.0,72.0
2016-11-03 14,30.21,65.0,-1,6.0,79.0,30.19,3,29.57,10.0,67.0,11.0,72.0
2016-11-03 15,30.205,64.3333333333,-1,6.0,78.0,30.185,2,29.5766666667,10.0,66.6666666667,10.0,71.6666666667
2016-11-03 16,30.205,65.0,-1,4.443166074332871,79.0,30.19,3,29.565,10.0,67.0,11.5,72.0
2016-11-03 17,30.22,64.0,-1,3.0,82.0,30.21,3,29.58,10.0,66.0,8.0,70.0
2016-11-03 18,30.23,64.0,-1,4.443166074332871,82.0,30.22,3,29.59,10.0,66.0,5.0,70.0
2016-11-03 19,30.245,64.0,-1,4.443166074332871,82.0,30.24,3,29.605,10.0,66.0,6.5,70.0
2016-11-03 20,30.255,64.0,-1,1.0,82.0,30.24,3,29.615,10.0,66.0,7.0,70.0
2016-11-03 21,30.26,64.0,-1,1.0,82.0,30.24,3,29.635,10.0,66.0,7.5,70.0
