DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2016-08-08 09,547.0,1920.0,29.91,69.5,91.5,0.0,,-0.03,1.0,49.0,29.885,FEW:02 150 FEW:02 250,29.29,10.0,80.0,200.0,,9.0
2016-08-08 10,547.0,1920.0,29.91,68.0,96.0,0.0,,,,40.0,29.88,FEW:02 50 FEW:02 250,29.27,10.0,83.0,210.0,,9.0
2016-08-08 11,547.0,1920.0,29.9,67.0,97.0,0.0,,,8.0,37.0,29.87,FEW:02 60 FEW:02 150 SCT:04 250,29.26,10.0,84.0,180.0,,9.0
2016-08-08 12,547.0,1920.0,29.88,66.0,98.0,0.0,,0.01,8.0,35.0,29.86,57::FEW:02 60 SCT:04 150 SCT:04 250,29.265,10.0,85.5,90.0,,4.5
2016-08-08 13,547.0,1920.0,29.85,65.0,100.0,0.0,,,,32.0,29.83,SCT:04 75 SCT:04 250,29.21,10.0,88.0,210.0,,6.0
2016-08-08 14,547.0,1920.0,29.82,64.0,100.0,0.0,,,8.0,31.0,29.79,SCT:04 75 SCT:04 250,29.18,10.0,88.0,210.0,,7.0
2016-08-08 15,547.0,1920.0,29.79,63.5,101.0,0.0,,0.08,8.0,29.5,29.775,74::FEW:02 80 SCT:04 250,29.185,10.0,89.5,205.0,21.0,10.0
2016-08-08 16,547.0,1920.0,29.79,64.0,100.0,0.0,,,,31.0,29.76,FEW:02 80 SCT:04 250,29.16,10.0,88.0,170.0,,10.0
2016-08-08 17,547.0,1920.0,29.79,63.0,99.0,0.0,,,5.0,31.0,29.76,FEW:02 80 SCT:04 250,29.16,10.0,87.0,140.0,,11.0
2016-08-08 18,548.0,1919.0,29.82,62.5,97.5,0.0,,0.02,5.0,31.5,29.775,74::FEW:02 80 SCT:04 250,29.18,10.0,85.5,155.0,,9.0
2016-08-08 19,548.0,1919.0,29.85,67.0,94.0,0.0,,,,41.0,29.82,FEW:02 85 SCT:04 250,29.21,10.0,82.0,50.0,20.0,11.0
2016-08-08 20,548.0,1919.0,29.87,69.0,87.0,0.0,,,1.0,55.0,29.84,SCT:04 85 SCT:04 250,29.24,10.0,77.0,10.0,,16.0
2016-08-08 21,548.0,1919.0,29.89,68.5,86.5,0.0,,-0.08,1.0,55.0,29.85,FEW:02 85 SCT:04 170 SCT:04 250,29.255,10.0,76.5,35.0,,13.0
2016-08-08 22,548.0,1919.0,29.88,69.0,86.0,0.0,,,,57.0,29.85,FEW:02 90 FEW:02 180 SCT:04 250,29.24,10.0,76.0,110.0,,9.0
2016-08-08 23,548.0,1919.0,29.87,70.0,85.0,0.0,,,0.0,61.0,29.84,FEW:02 250,29.24,10.0,76.0,130.0,,7.0
2016-08-09 00,548.0,1919.0,29.86,70.0,85.5,0.0,,0.0,,60.0,29.835,FEW:02 170 SCT:04 230,29.24,10.0,76.0,145.0,,8.5
2016-08-09 01,548.0,1919.0,29.86,70.0,86.0,0.0,,,,59.0,29.83,BKN:07 170 BKN:07 230,29.22,10.0,76.0,170.0,,10.0
2016-08-09 02,548.0,1919.0,29.87,69.0,85.0,0.0,,,5.0,59.0,29.84,BKN:07 180 BKN:07 230,29.24,10.0,75.0,160.0,,9.0
2016-08-09 03,548.0,1919.0,29.87,69.0,84.5,0.0,,0.01,5.0,60.0,29.84,FEW:02 180 SCT:04 250,29.25,10.0,75.0,170.0,,8.5
2016-08-09 04,548.0,1919.0,29.88,69.0,84.0,0.0,,,,61.0,29.85,BKN:07 170 BKN:07 250,29.24,10.0,75.0,180.0,,7.0
2016-08-09 05,548.0,1919.0,29.9,69.0,84.0,0.0,,,3.0,61.0,29.87,BKN:07 180 BKN:07 210 BKN:07 270,29.26,10.0,75.0,170.0,,8.0
2016-08-09 06,548.0,1919.0,29.92,69.0,84.5,0.0,,-0.03,3.0,60.0,29.88,BKN:07 190 BKN:07 250,29.285,10.0,75.0,175.0,,7.0
2016-08-09 07,548.0,1919.0,29.93,68.0,87.0,0.0,,,,53.0,29.9,BKN:07 190 BKN:07 250,29.29,10.0,76.0,190.0,,10.0
2016-08-09 08,548.0,1919.0,29.95,68.0,89.0,0.0,,,1.0,50.0,29.91,BKN:07 180 BKN:07 250,29.31,10.0,78.0,210.0,,13.0
2016-08-09 09,548.0,1919.0,29.96,67.5,90.0,0.0,,-0.04,1.0,47.5,29.92,FEW:02 60 BKN:07 180 BKN:07 250,29.33,10.0,78.5,215.0,,12.0
2016-08-09 10,548.0,1919.0,29.95,68.0,94.0,0.0,,,,43.0,29.92,FEW:02 60 FEW:02 180 SCT:04 250,29.31,10.0,82.0,220.0,,8.0
2016-08-09 11,548.0,1919.0,29.95,66.0,96.0,0.0,,,0.0,37.0,29.92,FEW:02 60 FEW:02 180 SCT:04 250,29.31,10.0,84.0,210.0,,9.0
2016-08-09 12,548.0,1919.0,29.92,65.0,97.0,0.0,,0.0,,35.0,29.91,57::SCT:04 65 SCT:04 250,29.31,10.0,85.0,195.0,,9.0
2016-08-09 13,548.0,1919.0,29.9,66.0,100.0,0.0,,,,33.0,29.87,SCT:04 80 BKN:07 250,29.26,10.0,88.0,360.0,,5.0
2016-08-09 14,548.0,1919.0,29.87,63.0,99.0,0.0,,,8.0,31.0,29.84,SCT:04 80 BKN:07 250,29.24,10.0,87.0,50.0,,5.0
2016-08-09 15,548.0,1919.0,29.84,63.0,100.0,0.0,,0.08,8.0,30.0,29.825,74::FEW:02 80 FEW:02 250,29.235,10.0,88.5,50.0,,4.0
2016-08-09 16,548.0,1919.0,29.82,63.0,100.0,0.0,,,,30.0,29.79,FEW:02 80 FEW:02 250,29.18,10.0,89.0,180.0,17.0,14.0
2016-08-09 17,548.0,1919.0,29.84,61.0,99.0,0.0,,,5.0,29.0,29.81,FEW:02 80 FEW:02 250,29.21,10.0,88.0,160.0,,9.0
2016-08-09 18,548.0,1918.0,29.86,61.5,97.5,0.0,,0.03,5.0,30.5,29.82,74::FEW:02 80 FEW:02 250,29.225,10.0,86.0,165.0,,9.0
2016-08-09 19,548.0,1918.0,29.87,65.0,94.0,0.0,,,,38.0,29.84,FEW:02 80 FEW:02 250,29.24,10.0,82.0,130.0,,10.0
2016-08-09 20,548.0,1918.0,29.89,66.0,93.0,0.0,,,3.0,41.0,29.86,FEW:02 80,29.25,10.0,81.0,130.0,,10.0
2016-08-09 21,548.0,1918.0,29.92,66.5,92.5,0.0,,-0.06,3.0,42.5,29.875,74::FEW:02 80,29.28,10.0,80.5,135.0,,10.0
2016-08-09 22,548.0,1918.0,29.93,69.0,90.0,0.0,,,,50.0,29.9,FEW:02 80,29.29,10.0,79.0,140.0,,15.0
2016-08-09 23,548.0,1918.0,29.94,71.0,89.0,0.0,,,1.0,55.0,29.91,FEW:02 80 FEW:02 300,29.3,10.0,78.0,140.0,,13.0
2016-08-10 00,548.0,1918.0,29.93,71.0,88.5,0.0,,-0.05,1.0,56.0,29.905,74::FEW:02 80,29.31,10.0,78.0,145.0,,13.0
2016-08-10 01,548.0,1918.0,29.93,71.0,87.0,0.0,,,,59.0,29.9,CLR:00,29.29,10.0,77.0,150.0,,13.0
2016-08-10 02,548.0,1918.0,29.93,71.0,86.0,0.0,,,5.0,61.0,29.91,FEW:02 80,29.29,10.0,77.0,160.0,,9.0
2016-08-10 03,548.0,1918.0,29.93,71.5,85.5,0.0,,0.01,5.0,63.0,29.91,74::SCT:04 170,29.305,10.0,76.5,165.0,,9.5
2016-08-10 04,548.0,1918.0,29.95,71.0,84.0,0.0,,,,65.0,29.92,FEW:02 170,29.31,10.0,76.0,180.0,,9.0
2016-08-10 05,548.0,1918.0,29.95,71.0,83.0,0.0,,,3.0,67.0,29.93,FEW:02 170 FEW:02 300,29.31,10.0,75.0,190.0,,8.0
2016-08-10 06,548.0,1918.0,29.97,71.0,84.0,0.0,,-0.02,3.0,65.0,29.935,FEW:02 170 FEW:02 300,29.335,10.0,75.5,180.0,,8.0
2016-08-10 07,548.0,1918.0,29.98,71.0,88.0,0.0,,,,57.0,29.95,FEW:02 170 FEW:02 300,29.34,10.0,78.0,180.0,,10.0
2016-08-10 08,548.0,1918.0,29.99,70.0,91.0,0.0,,,1.0,50.0,29.96,FEW:02 140 FEW:02 280,29.35,10.0,79.0,200.0,,11.0
2016-08-10 09,548.0,1918.0,30.0,69.5,92.0,0.0,,-0.04,1.0,48.0,29.965,FEW:02 140 FEW:02 280,29.37,10.0,80.0,200.0,,10.0
2016-08-10 10,548.0,1918.0,30.0,69.0,95.0,0.0,,,,43.0,29.97,FEW:02 140 FEW:02 280,29.36,10.0,83.0,140.0,,9.0
2016-08-10 11,548.0,1918.0,29.99,69.0,98.0,0.0,,,8.0,39.0,29.96,FEW:02 60 FEW:02 140 FEW:02 280,29.35,10.0,85.0,160.0,16.0,9.0
2016-08-10 12,548.0,1918.0,29.97,69.0,98.0,0.0,,0.01,8.0,39.0,29.95,57::FEW:02 60 FEW:02 140 FEW:02 280,29.355,10.0,85.0,155.0,,8.0
2016-08-10 13,548.0,1918.0,29.95,67.0,100.0,0.0,,,,34.0,29.91,FEW:02 65 SCT:04 140 SCT:04 280,29.31,10.0,88.0,190.0,17.0,11.0
2016-08-10 14,548.0,1918.0,29.91,65.0,101.0,0.0,,,8.0,31.0,29.88,SCT:04 70 SCT:04 280,29.27,10.0,89.0,190.0,20.0,7.0
2016-08-10 15,548.0,1918.0,29.89,65.5,101.0,0.0,,0.07,8.0,31.5,29.87,74::SCT:04 75 SCT:04 280,29.275,10.0,89.0,170.0,,10.0
2016-08-10 16,548.0,1918.0,29.88,66.0,100.0,0.0,,,,33.0,29.85,FEW:02 80 FEW:02 280,29.24,10.0,88.0,180.0,18.0,14.0
2016-08-10 17,548.0,1918.0,29.87,66.0,100.0,0.0,,,6.0,33.0,29.85,FEW:02 75 FEW:02 280,29.24,10.0,88.0,,20.0,11.0
2016-08-10 18,549.0,1917.0,29.9,65.5,98.5,0.0,,0.04,6.0,34.0,29.86,74::FEW:02 75 FEW:02 280,29.26,10.0,86.5,180.0,,10.5
2016-08-10 19,549.0,1917.0,29.91,67.0,94.0,0.0,,,,41.0,29.88,FEW:02 75,29.27,10.0,82.0,120.0,,9.0
2016-08-10 20,549.0,1917.0,29.92,67.0,93.0,0.0,,,1.0,42.0,29.89,FEW:02 75,29.28,10.0,81.0,140.0,,9.0
2016-08-10 21,549.0,1917.0,29.93,67.5,92.5,0.0,,-0.04,1.0,44.0,29.9,74::CLR:00,29.3,10.0,80.5,140.0,,9.5
2016-08-10 22,549.0,1917.0,29.93,68.0,91.0,0.0,,,,47.0,29.9,SCT:04 300,29.29,10.0,79.0,150.0,,9.0
2016-08-10 23,549.0,1917.0,29.94,69.0,91.0,0.0,,,1.0,49.0,29.91,SCT:04 300,29.3,10.0,79.0,170.0,,10.0
2016-08-11 00,549.0,1917.0,29.92,69.0,90.0,0.0,,-0.02,1.0,50.5,29.9,SCT:04 300,29.305,10.0,78.5,180.0,,10.5
2016-08-11 01,549.0,1917.0,29.91,68.0,87.0,0.0,,,,53.0,29.88,SCT:04 300,29.27,10.0,76.0,180.0,,8.0
2016-08-11 02,549.0,1917.0,29.92,69.0,87.0,0.0,,,5.0,55.0,29.88,FEW:02 300,29.28,10.0,77.0,190.0,,10.0
2016-08-11 03,549.0,1917.0,29.92,69.5,86.5,0.0,,0.02,5.0,57.0,29.885,FEW:02 300,29.295,10.0,76.5,190.0,,10.5
2016-08-11 04,549.0,1917.0,29.93,71.0,85.0,0.0,,,,63.0,29.9,FEW:02 300,29.29,10.0,76.0,210.0,,9.0
2016-08-11 05,549.0,1917.0,29.95,71.0,82.0,0.0,,,3.0,69.0,29.92,BKN:07 300,29.31,10.0,75.0,190.0,,6.0
2016-08-11 06,549.0,1917.0,29.96,71.5,83.5,0.0,,-0.03,3.0,67.0,29.925,SCT:04 300,29.33,10.0,75.5,190.0,,8.0
2016-08-11 07,549.0,1917.0,29.97,71.0,88.0,0.0,,,,57.0,29.94,SCT:04 300,29.33,10.0,78.0,210.0,,11.0
2016-08-11 08,549.0,1917.0,29.97,69.0,91.0,0.0,,,1.0,49.0,29.94,SCT:04 300,29.33,10.0,79.0,220.0,,11.0
2016-08-11 09,549.0,1917.0,29.97,68.5,93.0,0.0,,-0.02,1.0,45.0,29.94,SCT:04 300,29.345,10.0,81.0,210.0,,10.5
2016-08-11 10,549.0,1917.0,29.96,67.0,97.0,0.0,,,,37.0,29.93,FEW:02 120 SCT:04 300,29.32,10.0,84.0,220.0,,9.0
2016-08-11 11,549.0,1917.0,29.94,67.0,99.0,0.0,,,8.0,35.0,29.91,FEW:02 60 FEW:02 100 SCT:04 300,29.3,10.0,86.0,170.0,,11.0
2016-08-11 12,549.0,1917.0,29.91,66.0,99.5,0.0,,0.03,8.0,33.5,29.895,57::FEW:02 70 FEW:02 100 SCT:04 300,29.3,10.0,87.0,170.0,,10.5
2016-08-11 13,549.0,1917.0,29.88,64.0,101.0,0.0,,,,30.0,29.85,FEW:02 70 BKN:07 300,29.24,10.0,89.0,210.0,,5.0
2016-08-11 14,549.0,1917.0,29.86,64.0,102.0,0.0,,,6.0,29.0,29.83,FEW:02 70 BKN:07 300,29.22,10.0,91.0,,,3.0
2016-08-11 15,549.0,1917.0,29.84,64.0,102.0,0.0,,0.08,6.0,29.0,29.82,74::FEW:02 70 SCT:04 300,29.23,10.0,91.0,170.0,,5.5
2016-08-11 16,549.0,1917.0,29.83,63.0,102.0,0.0,,,,28.0,29.8,FEW:02 80 SCT:04 300,29.19,10.0,91.0,170.0,,10.0
2016-08-11 17,549.0,1917.0,29.81,60.0,101.0,0.0,,,6.0,26.0,29.78,FEW:02 80 SCT:04 300,29.18,10.0,91.0,170.0,,11.0
2016-08-11 18,550.0,1916.0,29.81,61.0,99.5,0.0,,0.05,6.0,28.5,29.78,74::FEW:02 80 FEW:02 300,29.19,10.0,88.5,165.0,,11.0
2016-08-11 19,550.0,1916.0,29.82,64.0,96.0,0.0,,,,35.0,29.8,FEW:02 80 FEW:02 300,29.18,10.0,84.0,150.0,,10.0
2016-08-11 20,550.0,1916.0,29.85,64.0,93.0,0.0,,,3.0,38.0,29.82,SCT:04 300,29.21,10.0,81.0,170.0,,8.0
2016-08-11 21,550.0,1916.0,29.85,64.5,92.0,0.0,,-0.04,3.0,40.0,29.82,CLR:00,29.225,10.0,80.0,165.0,,8.0
2016-08-11 22,550.0,1916.0,29.86,65.0,89.0,0.0,,,,45.0,29.83,FEW:02 300,29.22,10.0,77.0,170.0,,6.0
2016-08-11 23,550.0,1916.0,29.85,66.0,88.0,0.0,,,0.0,48.0,29.82,FEW:02 300,29.21,10.0,77.0,170.0,,6.0
2016-08-12 00,550.0,1916.0,29.83,66.5,88.0,0.0,,0.0,,49.0,29.81,CLR:00,29.215,10.0,77.0,175.0,,6.5
2016-08-12 01,550.0,1916.0,29.82,68.0,85.0,0.0,,,,57.0,29.79,CLR:00,29.18,10.0,75.0,190.0,,8.0
2016-08-12 02,550.0,1916.0,29.82,68.0,87.0,0.0,,,6.0,53.0,29.78,CLR:00,29.18,10.0,76.0,170.0,,10.0
2016-08-12 03,550.0,1916.0,29.81,69.0,86.5,0.0,,0.03,6.0,56.0,29.78,FEW:02 250,29.195,10.0,76.0,185.0,,11.5
2016-08-12 04,550.0,1916.0,29.81,71.0,85.0,0.0,,,,63.0,29.78,SCT:04 250,29.18,10.0,76.0,200.0,,9.0
2016-08-12 05,550.0,1916.0,29.81,71.0,84.0,0.0,,,5.0,65.0,29.78,FEW:02 110 BKN:07 250,29.18,10.0,76.0,190.0,,11.0
2016-08-12 06,550.0,1916.0,29.81,71.0,84.5,0.0,,0.0,5.0,64.0,29.78,FEW:02 100 SCT:04 250,29.19,10.0,76.0,190.0,,12.0
2016-08-12 07,550.0,1916.0,29.81,71.0,88.0,0.0,,,,57.0,29.78,FEW:02 100 SCT:04 250,29.18,9.0,78.0,190.0,,15.0
2016-08-12 08,550.0,1916.0,29.82,72.0,92.0,0.0,,,3.0,52.0,29.79,FEW:02 100 SCT:04 250,29.18,10.0,81.0,210.0,,10.0
2016-08-12 09,550.0,1916.0,29.82,71.5,93.0,0.0,,,2.0,50.0,29.79,SCT:04 110 SCT:04 250,29.195,10.0,81.5,205.0,,11.5
2016-08-12 10,550.0,1916.0,29.82,71.0,99.0,0.0,,,,41.0,29.78,SCT:04 110 SCT:04 250,29.18,10.0,86.0,210.0,,9.0
2016-08-12 11,550.0,1916.0,29.81,71.0,101.0,0.0,,,8.0,38.0,29.77,SCT:04 110 SCT:04 250,29.18,10.0,88.0,,,7.0
2016-08-12 12,550.0,1916.0,29.78,69.5,102.5,0.0,,0.01,8.0,34.5,29.755,FEW:02 70 FEW:02 110 SCT:04 250,29.175,10.0,90.0,,,5.0
2016-08-12 13,550.0,1916.0,29.73,66.0,107.0,0.0,,,,27.0,29.7,SCT:04 80 SCT:04 250,29.1,10.0,96.0,290.0,20.0,11.0
2016-08-12 14,550.0,1916.0,29.73,70.0,97.5,0.02,|TS:95 |,,5.0,41.0,29.7,FEW:02 50 BKN:07 85 BKN:07 110::SCT:04 50 BKN:07 85,29.1,6.0,85.0,260.0,38.0,23.0
2016-08-12 15,550.0,1916.0,29.73,69.0,92.0,0.283333333333,+RA:02 |RA:63 TS:90 TS:95 |::|TS:95 |::|TS:91 |,0.07,5.0,47.5,29.7,57::SCT:04 29 BKN:07 80 OVC:08 110::SCT:04 29 BKN:07 80::FEW:02 29 BKN:07 80,29.105,5.0,80.25,182.5,42.3333333333,22.75
2016-08-12 16,550.0,1916.0,29.735,72.0,91.0,0.0,,,,54.5,29.71,FEW:02 40 SCT:04 80 BKN:07 120::FEW:02 40 SCT:04 80 SCT:04 120,29.105,10.0,80.0,50.0,,8.5
2016-08-12 17,550.0,1916.0,29.795,74.0,83.5,0.1,|TS:91 |::+RA:02 |RA:63 TS:90 TS:95 |::+RA:02 |RA:63 TS:90 TS:95 |::+RA:02 |RA:63 s TS:90 s TS:95 |,,3.0,73.75,29.78,FEW:02 30 SCT:04 75::SCT:04 30 BKN:07 70 OVC:08 120::SCT:04 30 BKN:07 70 OVC:08 120::SCT:04 30 BKN:07 70 OVC:08 120,29.1625,3.375,77.0,240.0,29.6666666667,16.5
2016-08-12 18,550.0,1915.0,29.78,73.75,80.5,0.343333333333,+RA:02 |RA:63 TS:90 TS:95 |::-RA:02 |RA:61 TS:90 TS:92 |::|TS:91 |,-0.07,3.0,79.75,29.765,26::SCT:04 30 BKN:07 70 OVC:08 120::SCT:04 25 SCT:04 75 OVC:08 110::FEW:02 25 SCT:04 75,29.1625,7.66666666667,75.25,215.0,,13.5
2016-08-12 19,550.0,1915.0,29.805,73.0,81.0,,|RA:61 |,,,77.0,29.79,FEW:02 25 SCT:04 75 SCT:04 100::FEW:02 25 SCT:04 70 SCT:04 100,29.17,10.0,75.0,225.0,,10.5
2016-08-12 20,550.0,1915.0,29.84,74.0,81.0,0.0,,,3.0,79.0,29.81,FEW:02 40 SCT:04 70 SCT:04 100,29.21,10.0,76.0,250.0,,9.0
2016-08-12 21,550.0,1915.0,29.86,74.0,81.0,0.0,,-0.04,3.0,79.0,29.82,41::FEW:02 70 SCT:04 110 OVC:08 200,29.225,10.0,76.0,225.0,,7.0
2016-08-12 22,550.0,1915.0,29.87,74.0,81.0,,|RA:61 |,,,79.0,29.84,FEW:02 16 SCT:04 36 BKN:07 110,29.24,10.0,76.0,320.0,,13.0
2016-08-12 23,550.0,1915.0,29.87,74.0,80.0,,,,0.0,82.0,29.84,FEW:02 18 SCT:04 36 BKN:07 100,29.24,10.0,75.0,320.0,,7.0
2016-08-13 00,550.0,1915.0,29.84,73.5,79.5,0.0,,0.02,,82.0,29.825,15::FEW:02 18 FEW:02 36 BKN:07 110,29.235,10.0,75.0,315.0,,10.0
2016-08-13 01,550.0,1915.0,29.83,72.0,79.0,0.0,,,,79.0,29.8,FEW:02 36 SCT:04 110 BKN:07 180,29.19,10.0,74.0,320.0,,11.0
2016-08-13 02,550.0,1915.0,29.83,73.0,78.0,0.0,,,5.0,85.0,29.81,SCT:04 100 BKN:07 180 BKN:07 300,29.19,10.0,74.0,330.0,,7.0
2016-08-13 03,550.0,1915.0,29.83,72.0,78.5,0.0,,0.04,5.0,81.0,29.805,FEW:02 100 BKN:07 180 BKN:07 300,29.205,10.0,73.5,315.0,,8.0
2016-08-13 04,550.0,1915.0,29.83,72.0,78.0,0.0,,,,82.0,29.8,FEW:02 100 BKN:07 180 BKN:07 300,29.19,10.0,74.0,310.0,,11.0
2016-08-13 05,550.0,1915.0,29.85,72.0,79.0,0.0,,,3.0,79.0,29.82,FEW:02 37 BKN:07 110 BKN:07 180,29.21,10.0,74.0,320.0,,11.0
2016-08-13 06,550.0,1915.0,29.87,72.6666666667,79.0,0.0,,-0.01,3.0,81.0,29.835,41::BKN:07 21 OVC:08 110::BKN:07 21 OVC:08 110,29.24,10.0,74.6666666667,310.0,,10.6666666667
2016-08-13 07,550.0,1915.0,29.88,74.0,80.0,0.0,,,,82.0,29.86,FEW:02 21 BKN:07 110 OVC:08 200,29.24,10.0,75.0,320.0,,9.0
2016-08-13 08,550.0,1915.0,29.88,75.0,82.0,0.0,,,1.0,79.0,29.86,FEW:02 20 FEW:02 55 SCT:04 120,29.24,10.0,77.0,350.0,,11.0
2016-08-13 09,550.0,1915.0,29.89,74.25,83.25,0.0,,-0.04,1.0,74.5,29.86,26::SCT:04 24 BKN:07 29 OVC:08 140::FEW:02 22 SCT:04 30 BKN:07 150::FEW:02 22 SCT:04 30 BKN:07 150,29.255,10.0,76.75,185.0,,11.0
2016-08-13 10,550.0,1915.0,29.89,73.0,86.0,0.0,,,,65.0,29.87,SCT:04 26 BKN:07 50 BKN:07 150,29.25,10.0,77.0,20.0,,13.0
2016-08-13 11,550.0,1915.0,29.8866666667,73.6666666667,87.6666666667,0.0,,,8.0,63.0,29.85,BKN:07 28 BKN:07 150 BKN:07 250::SCT:04 28 BKN:07 150 BKN:07 250::SCT:04 27 BKN:07 35 BKN:07 190,29.2466666667,10.0,78.3333333333,360.0,,11.3333333333
2016-08-13 12,550.0,1915.0,29.87,73.5,89.0,0.0,,0.0,8.0,60.0,29.845,26::SCT:04 30 BKN:07 160 BKN:07 250,29.255,10.0,79.0,360.0,,12.5
2016-08-13 13,550.0,1915.0,29.85,72.0,90.0,0.0,,,,56.0,29.82,SCT:04 43 BKN:07 160 BKN:07 250,29.21,10.0,79.0,10.0,22.0,15.0
2016-08-13 14,550.0,1915.0,29.81,71.0,92.0,0.0,,,8.0,51.0,29.79,SCT:04 43 BKN:07 160 BKN:07 250,29.18,10.0,80.0,360.0,26.0,16.0
2016-08-13 15,550.0,1915.0,29.79,70.0,93.0,0.0,,0.06,8.0,47.5,29.775,41::FEW:02 49 SCT:04 160 BKN:07 250,29.18,10.0,81.0,360.0,,16.0
2016-08-13 16,550.0,1915.0,29.79,67.0,94.0,0.0,,,,41.0,29.76,FEW:02 50 SCT:04 160 SCT:04 250,29.16,10.0,82.0,10.0,26.0,16.0
2016-08-13 17,550.0,1915.0,29.79,66.0,92.0,0.0,,,6.0,43.0,29.76,FEW:02 50 SCT:04 160 BKN:07 250,29.16,10.0,80.0,360.0,,15.0
2016-08-13 18,551.0,1913.0,29.81,65.0,91.0,0.0,,0.03,6.0,42.5,29.77,57::FEW:02 50 SCT:04 160 BKN:07 250,29.18,10.0,79.0,360.0,,15.0
2016-08-13 19,551.0,1913.0,29.83,64.0,89.0,0.0,,,,43.0,29.8,FEW:02 50 FEW:02 160 BKN:07 250,29.19,10.0,77.0,10.0,,15.0
2016-08-13 20,551.0,1913.0,29.85,66.0,87.0,0.0,,,3.0,50.0,29.83,FEW:02 50 SCT:04 75 SCT:04 160,29.21,10.0,76.0,20.0,,10.0
2016-08-13 21,551.0,1913.0,29.88,68.5,85.5,0.0,,-0.06,3.0,57.5,29.84,57::FEW:02 65 SCT:04 160 SCT:04 250,29.24,10.0,76.0,50.0,,9.5
2016-08-13 22,551.0,1913.0,29.88,71.0,82.0,0.0,,,,69.0,29.86,FEW:02 65 SCT:04 160 BKN:07 250,29.24,10.0,75.0,60.0,,6.0
2016-08-13 23,551.0,1913.0,29.9,71.0,82.0,0.0,,,1.0,69.0,29.87,BKN:07 43 BKN:07 160,29.26,10.0,75.0,70.0,,8.0
2016-08-14 00,551.0,1913.0,29.88,70.5,81.5,0.0,,-0.04,1.0,69.0,29.865,41::SCT:04 43 BKN:07 50 BKN:07 160,29.265,10.0,74.5,55.0,,7.0
2016-08-14 01,551.0,1913.0,29.87,70.0,80.0,0.0,,,,71.0,29.84,FEW:02 41 BKN:07 55 BKN:07 250,29.24,10.0,73.0,20.0,,6.0
2016-08-14 02,551.0,1913.0,29.87,70.0,80.0,0.0,,,6.0,71.0,29.84,FEW:02 43 SCT:04 55,29.24,10.0,73.0,350.0,,7.0
2016-08-14 03,551.0,1913.0,29.87,69.0,79.0,0.0,,0.03,6.0,71.0,29.845,41::FEW:02 27 FEW:02 55,29.25,10.0,72.0,355.0,,7.5
2016-08-14 04,551.0,1913.0,29.88,65.0,77.0,0.0,,,,66.0,29.85,FEW:02 27 FEW:02 55 SCT:04 250,29.24,10.0,70.0,360.0,,6.0
2016-08-14 05,551.0,1913.0,29.9,65.0,76.0,0.0,,,3.0,69.0,29.87,FEW:02 27 FEW:02 55 SCT:04 250,29.26,10.0,69.0,340.0,,7.0
2016-08-14 06,551.0,1913.0,29.91,65.5,77.0,0.0,,-0.03,3.0,68.0,29.88,26::FEW:02 30 SCT:04 250,29.28,10.0,69.5,345.0,,7.5
2016-08-14 07,551.0,1913.0,29.93,66.0,80.0,0.0,,,,62.0,29.91,FEW:02 250 FEW:02 300,29.29,10.0,71.0,360.0,,8.0
2016-08-14 08,551.0,1913.0,29.94,67.0,83.0,0.0,,,1.0,59.0,29.91,FEW:02 40 FEW:02 250,29.3,10.0,74.0,350.0,,13.0
2016-08-14 09,551.0,1913.0,29.95,67.0,84.0,0.0,,-0.04,1.0,57.0,29.915,41::SCT:04 30 SCT:04 250,29.32,10.0,74.5,185.0,22.0,13.5
2016-08-14 10,551.0,1913.0,29.95,68.0,86.0,0.0,,,,55.0,29.92,OVC:08 36,29.31,10.0,76.0,360.0,,15.0
2016-08-14 11,551.0,1913.0,29.94,69.0,85.0,0.0,,,0.0,59.0,29.91,OVC:08 35,29.3,10.0,75.0,10.0,,14.0
2016-08-14 12,551.0,1913.0,29.94,69.0,85.5,0.0,,0.0,,58.0,29.91,41::BKN:07 36 OVC:08 43,29.315,10.0,75.5,185.0,,12.0
2016-08-14 13,551.0,1913.0,29.91,68.0,88.0,0.0,,,,52.0,29.88,SCT:04 35 BKN:07 65 BKN:07 85,29.27,10.0,77.0,10.0,,8.0
2016-08-14 14,551.0,1913.0,29.89,68.0,88.0,0.0,,,8.0,52.0,29.86,SCT:04 35 BKN:07 70 BKN:07 250,29.25,10.0,77.0,40.0,,13.0
2016-08-14 15,551.0,1913.0,29.88,68.5,90.0,0.0,,0.05,8.0,49.5,29.855,41::SCT:04 42 BKN:07 70 BKN:07 250,29.26,10.0,78.5,25.0,,14.5
2016-08-14 16,551.0,1913.0,29.88,68.0,92.0,0.0,,,,46.0,29.85,SCT:04 46 BKN:07 85 BKN:07 250,29.24,10.0,80.0,20.0,,10.0
