DATE_HOUR,DAILYSUNRISE,DAILYSUNSET,HOURLYALTIMETERSETTING,HOURLYDEWPOINTTEMPF,HOURLYDRYBULBTEMPF,HOURLYPRECIP,HOURLYPRESENTWEATHERTYPE,HOURLYPRESSURECHANGE,HOURLYPRESSURETENDENCY,HOURLYRELATIVEHUMIDITY,HOURLYSEALEVELPRESSURE,HOURLYSKYCONDITIONS,HOURLYSTATIONPRESSURE,HOURLYVISIBILITY,HOURLYWETBULBTEMPF,HOURLYWINDDIRECTION,HOURLYWINDGUSTSPEED,HOURLYWINDSPEED
2016-05-31 13,514.0,1958.0,29.97,61.0,85.0,0.0,-1,,,45.0,29.96,3,29.44,10.0,74.0,110.0,,3.0
2016-05-31 14,514.0,1958.0,29.96,60.0,85.0,0.0,-1,,,43.0,29.95,1,29.43,10.0,74.0,0.0,,0.0
2016-05-31 15,514.0,1958.0,29.95,63.0,84.0,0.0,-1,,6.0,49.0,29.94,1,29.42,10.0,73.0,160.0,,9.0
2016-05-31 16,514.0,1958.0,29.95,63.0,81.0,0.0,-1,,,54.0,29.94,1,29.42,10.0,71.0,170.0,,7.0
2016-05-31 17,514.0,1958.0,29.94,66.0,81.0,0.0,-1,,,61.0,29.93,1,29.41,10.0,72.0,180.0,,6.0
2016-05-31 18,514.0,1958.0,29.95,67.0,80.0,0.0,-1,,5.0,64.0,29.94,0,29.42,10.0,72.0,170.0,,5.0
2016-05-31 19,513.0,1958.0,29.95,68.0,75.0,0.0,-1,,,79.0,29.94,0,29.42,10.0,70.0,0.0,,0.0
2016-05-31 20,513.0,1958.0,29.96,67.0,69.0,0.0,-1,,,93.0,29.95,0,29.43,10.0,68.0,0.0,,0.0
2016-05-31 21,513.0,1958.0,29.98,64.0,67.0,0.0,-1,,3.0,91.0,29.97,0,29.45,10.0,65.0,0.0,,0.0
2016-05-31 22,513.0,1958.0,29.99,64.0,66.0,0.0,-1,,,93.0,29.98,0,29.46,10.0,65.0,0.0,,0.0
2016-05-31 23,513.0,1958.0,29.99,63.0,63.0,0.0,-1,,,100.0,29.98,0,29.46,7.0,63.0,0.0,,0.0
2016-06-01 00,513.0,1958.0,29.98,62.6666666667,63.0,0.0,1,,8.0,99.0,29.97,0,29.45,3.58333333333,62.6666666667,0.0,,0.0
2016-06-01 01,513.0,1958.0,29.97,62.3333333333,62.3333333333,0.0,1,,,100.0,29.96,0,29.44,3.25,62.3333333333,10.0,,1.0
2016-06-01 02,513.0,1958.0,29.974,60.6,60.6,0.0,1,,,100.0,29.97,0,29.444,2.55,60.6,0.0,,0.0
2016-06-01 03,513.0,1958.0,29.98,60.0,60.0,0.0,1,,3.0,100.0,29.97,0,29.45,1.4375,60.0,0.0,,0.0
2016-06-01 04,513.0,1958.0,29.98,59.0,59.0,0.0,5,,,100.0,29.97,0,29.45,0.416666666667,59.0,0.0,,0.0
2016-06-01 05,513.0,1958.0,29.99,59.375,59.375,0.0,5,,,100.0,29.98,2,29.46,1.8125,59.375,0.0,,0.0
2016-06-01 06,513.0,1958.0,29.99,64.0,65.0,0.0,-1,,2.0,97.0,29.99,1,29.46,10.0,64.0,0.0,,0.0
2016-06-01 07,513.0,1958.0,30.0,66.0,70.0,0.0,-1,,,87.0,29.99,1,29.47,10.0,67.0,0.0,,0.0
2016-06-01 08,513.0,1958.0,30.0,67.0,75.0,0.0,-1,,,76.0,29.99,2,29.47,10.0,70.0,220.0,,3.0
2016-06-01 09,513.0,1958.0,29.99,66.0,80.0,0.0,-1,,0.0,62.0,29.99,1,29.46,10.0,72.0,190.0,,5.0
2016-06-01 10,513.0,1958.0,29.99,66.0,83.0,0.0,-1,,,57.0,29.97,1,29.46,10.0,73.0,0.0,,0.0
2016-06-01 11,513.0,1958.0,29.97,64.0,84.0,0.0,-1,,,51.0,29.96,1,29.44,10.0,73.0,0.0,,0.0
2016-06-01 12,513.0,1958.0,29.96,67.0,85.0,0.0,-1,,8.0,55.0,29.95,2,29.43,10.0,75.0,220.0,,5.0
2016-06-01 13,513.0,1958.0,29.95,67.0,84.0,0.0,-1,,,57.0,29.94,1,29.42,10.0,74.0,200.0,,11.0
2016-06-01 14,513.0,1958.0,29.93,65.0,84.0,0.0,-1,,,53.0,29.92,1,29.4,10.0,74.0,180.0,,8.0
2016-06-01 15,513.0,1958.0,29.91,67.0,84.0,0.0,-1,,8.0,57.0,29.9,0,29.38,10.0,74.0,190.0,,10.0
2016-06-01 16,513.0,1958.0,29.9,66.0,84.0,0.0,-1,,,55.0,29.89,1,29.37,10.0,74.0,190.0,,6.0
2016-06-01 17,513.0,1958.0,29.91,71.0,83.0,0.0,-1,,,67.0,29.9,2,29.38,10.0,75.0,150.0,,5.0
2016-06-01 18,513.0,1958.0,29.97,66.0,72.0,0.075,0,,1.0,82.5,29.96,3,29.44,5.5,68.0,,22.0,5.5
2016-06-01 19,513.0,1959.0,29.97,69.0,70.0,0.01,0,,,97.0,29.96,3,29.44,8.0,69.0,0.0,,0.0
2016-06-01 20,513.0,1959.0,29.97,69.0,69.0,,-1,,,100.0,29.96,0,29.44,9.0,69.0,0.0,,0.0
2016-06-01 21,513.0,1959.0,29.98,69.0,69.0,0.0,-1,,3.0,100.0,29.96,0,29.45,9.0,69.0,0.0,,0.0
2016-06-01 22,513.0,1959.0,30.0,68.0,68.0,0.0,-1,,,100.0,29.99,0,29.47,9.0,68.0,200.0,,3.0
2016-06-01 23,513.0,1959.0,30.0,67.0,67.0,0.0,-1,,,100.0,29.99,0,29.47,9.0,67.0,0.0,,0.0
2016-06-02 00,513.0,1959.0,29.98,67.0,67.0,0.0,1,,0.0,100.0,29.96,0,29.45,4.0,67.0,0.0,,0.0
2016-06-02 01,513.0,1959.0,29.98,65.3333333333,65.3333333333,0.0,1,,,100.0,29.97,0,29.45,2.5,65.3333333333,0.0,,0.0
2016-06-02 02,513.0,1959.0,29.984,65.2,65.2,0.0,1,,,100.0,29.97,0,29.454,1.6,65.2,0.0,,0.0
2016-06-02 03,513.0,1959.0,29.9914285714,64.7142857143,64.7142857143,0.0,1,,3.0,100.0,29.99,0,29.4614285714,2.14285714286,64.7142857143,8.57142857143,,0.428571428571
2016-06-02 04,513.0,1959.0,30.0085714286,64.0,64.0,0.0,1,,,100.0,30.01,1,29.4785714286,1.57142857143,64.0,67.1428571429,,0.857142857143
2016-06-02 05,513.0,1959.0,30.0175,64.25,64.25,0.0,1,,,100.0,30.01,2,29.4875,3.75,64.25,0.0,,0.0
2016-06-02 06,513.0,1959.0,30.03,67.0,68.0,0.0,1,,1.0,96.0,30.02,2,29.5,5.0,67.0,0.0,,0.0
2016-06-02 07,513.0,1959.0,30.04,68.0,70.0,0.0,-1,,,93.0,30.03,1,29.51,10.0,69.0,0.0,,0.0
2016-06-02 08,513.0,1959.0,30.05,70.0,72.0,0.0,-1,,,94.0,30.04,3,29.52,8.0,70.0,0.0,,0.0
2016-06-02 09,513.0,1959.0,30.05,70.0,74.0,0.0,-1,,0.0,88.0,30.04,1,29.52,8.0,71.0,0.0,,0.0
2016-06-02 10,513.0,1959.0,30.06,69.0,76.0,0.0,-1,,,79.0,30.06,1,29.53,9.0,71.0,0.0,,0.0
2016-06-02 11,513.0,1959.0,30.06,70.0,76.0,,0,,,82.0,30.05,1,29.53,10.0,72.0,190.0,,6.0
2016-06-02 12,513.0,1959.0,30.04,70.0,77.0,,-1,,8.0,79.0,30.03,1,29.51,10.0,72.0,160.0,,5.0
2016-06-02 13,513.0,1959.0,30.03,69.0,77.0,0.0,-1,,,77.0,30.02,1,29.5,10.0,71.0,160.0,,6.0
2016-06-02 14,513.0,1959.0,30.02,70.0,77.0,0.0,-1,,,79.0,30.01,1,29.49,7.0,72.0,220.0,,7.0
2016-06-02 15,513.0,1959.0,30.0133333333,70.0,78.0,0.0,-1,,8.0,76.0,30.0,2,29.4833333333,10.0,72.0,166.666666667,,4.33333333333
2016-06-02 16,513.0,1959.0,30.0033333333,69.3333333333,75.3333333333,,0,,,82.3333333333,30.0,3,29.4733333333,10.0,71.0,140.0,,4.66666666667
2016-06-02 17,513.0,1959.0,30.0,68.6666666667,72.0,0.04,0,,,89.6666666667,29.99,3,29.47,6.33333333333,69.3333333333,286.666666667,,6.33333333333
2016-06-02 18,513.0,1959.0,30.01,70.0,70.0,0.01,0,,5.0,100.0,30.0,3,29.48,6.0,70.0,190.0,,6.0
2016-06-02 19,513.0,2000.0,30.03,68.0,68.0,0.0,-1,,,100.0,30.03,1,29.5,10.0,68.0,180.0,,6.0
2016-06-02 20,513.0,2000.0,30.03,67.5,67.5,0.0,-1,,,100.0,30.02,0,29.5,8.5,67.5,180.0,,3.0
2016-06-02 21,513.0,2000.0,30.05,66.0,66.0,0.0,-1,,1.0,100.0,30.04,0,29.52,8.0,66.0,0.0,,0.0
2016-06-02 22,513.0,2000.0,30.05,66.0,66.0,0.0,-1,,,100.0,30.04,0,29.52,7.0,66.0,220.0,,5.0
2016-06-02 23,513.0,2000.0,30.06,66.0,66.0,0.0,-1,,,100.0,30.05,1,29.53,7.0,66.0,210.0,,5.0
2016-06-03 00,513.0,2000.0,30.06,64.5,64.5,0.0,1,,0.0,100.0,30.05,2,29.53,5.0,64.5,85.0,,1.5
2016-06-03 01,513.0,2000.0,30.055,64.5,64.5,0.0,1,,,100.0,30.04,3,29.525,4.5,64.5,190.0,,3.0
2016-06-03 02,513.0,2000.0,30.04,65.0,65.0,0.0,1,,,100.0,30.03,3,29.51,4.0,65.0,210.0,,5.0
2016-06-03 03,513.0,2000.0,30.04,66.0,66.0,0.0,1,,6.0,100.0,30.03,3,29.51,5.0,66.0,0.0,,0.0
2016-06-03 04,513.0,2000.0,30.05,66.0,67.0,0.0,1,,,97.0,30.04,4,29.52,4.0,66.0,0.0,,0.0
2016-06-03 05,513.0,2000.0,30.06,66.0,67.0,0.0,1,,,97.0,30.05,4,29.53,4.0,66.0,,,3.0
2016-06-03 06,513.0,2000.0,30.06,65.5,67.5,0.0,1,,1.0,93.5,30.06,4,29.53,5.0,66.0,315.0,,3.0
2016-06-03 07,513.0,2000.0,30.07,66.0,70.0,0.0,-1,,,87.0,30.06,3,29.54,7.0,67.0,0.0,,0.0
2016-06-03 08,513.0,2000.0,30.08,67.0,71.0,0.0,-1,,,87.0,30.07,3,29.55,7.0,68.0,,,3.0
2016-06-03 09,513.0,2000.0,30.08,66.0,72.0,0.0,-1,,1.0,81.5,30.07,1,29.55,8.0,68.0,70.0,,1.5
2016-06-03 10,513.0,2000.0,30.08,68.0,75.0,0.0,-1,,,79.0,30.07,0,29.55,8.0,70.0,,,3.0
2016-06-03 11,513.0,2000.0,30.07,68.0,78.0,0.0,-1,,,71.0,30.06,0,29.54,9.0,71.0,210.0,,5.0
2016-06-03 12,513.0,2000.0,30.06,61.0,81.0,0.0,-1,,8.0,51.0,30.05,2,29.53,10.0,71.0,0.0,,0.0
2016-06-03 13,513.0,2000.0,30.04,64.0,82.0,0.0,-1,,,55.0,30.03,2,29.51,10.0,72.0,0.0,,0.0
2016-06-03 14,513.0,2000.0,30.02,63.0,83.0,0.0,-1,,,51.0,30.01,0,29.49,10.0,73.0,100.0,,5.0
2016-06-03 15,513.0,2000.0,30.01,62.0,82.0,0.0,-1,,6.0,51.0,30.01,2,29.48,10.0,72.0,250.0,,7.0
2016-06-03 16,513.0,2000.0,30.0,58.0,81.0,0.0,-1,,,45.0,29.99,2,29.47,10.0,70.0,230.0,,6.0
2016-06-03 17,513.0,2000.0,30.0,57.0,81.0,0.0,-1,,,44.0,29.99,0,29.47,10.0,70.0,290.0,,5.0
2016-06-03 18,513.0,2000.0,30.01,67.0,76.0,0.0,-1,,5.0,74.0,30.0,0,29.48,10.0,70.0,170.0,,3.0
2016-06-03 19,512.0,2000.0,30.02,65.0,74.0,0.0,-1,,,74.0,30.01,3,29.49,10.0,68.0,190.0,,3.0
2016-06-03 20,512.0,2000.0,30.02,64.0,73.0,0.0,-1,,,74.0,30.01,1,29.49,10.0,67.0,0.0,,0.0
2016-06-03 21,512.0,2000.0,30.02,64.0,70.0,0.0,-1,,1.0,82.0,30.01,2,29.49,10.0,66.0,0.0,,0.0
2016-06-03 22,512.0,2000.0,30.02,63.0,69.0,0.0,-1,,,81.0,30.01,0,29.49,10.0,65.0,0.0,,0.0
2016-06-03 23,512.0,2000.0,30.03,63.0,68.0,0.0,-1,,,84.0,30.02,0,29.5,10.0,65.0,0.0,,0.0
2016-06-04 00,512.0,2000.0,30.01,63.0,67.0,0.0,-1,,8.0,87.0,30.0,0,29.48,10.0,64.0,0.0,,0.0
2016-06-04 01,512.0,2000.0,30.0,63.0,65.0,0.0,-1,,,93.0,29.99,2,29.47,10.0,64.0,0.0,,0.0
2016-06-04 02,512.0,2000.0,30.0,65.0,66.0,,0,,,96.0,29.99,3,29.47,9.0,65.0,0.0,,0.0
2016-06-04 03,512.0,2000.0,29.99,66.0,66.0,0.01,0,,6.0,100.0,29.99,1,29.46,6.0,66.0,170.0,,6.0
2016-06-04 04,512.0,2000.0,29.99,66.3333333333,66.6666666667,0.065,0,,,99.0,29.98,3,29.46,3.33333333333,66.3333333333,15.0,,5.0
2016-06-04 05,512.0,2000.0,29.99,66.0,66.0,0.02,1,,,100.0,29.99,3,29.46,6.0,66.0,0.0,,0.0
2016-06-04 06,512.0,2000.0,29.99,67.0,67.0,,1,,6.0,100.0,29.98,2,29.46,6.0,67.0,0.0,,0.0
2016-06-04 07,512.0,2000.0,29.98,66.0,69.0,,-1,,,90.0,29.97,1,29.45,10.0,67.0,40.0,,3.0
2016-06-04 08,512.0,2000.0,29.97,66.0,72.0,0.0,-1,,,82.0,29.96,3,29.44,10.0,68.0,70.0,,6.0
2016-06-04 09,512.0,2000.0,29.95,66.0,73.0,0.0,-1,,8.0,79.0,29.94,2,29.42,10.0,68.0,80.0,,3.0
2016-06-04 10,512.0,2000.0,29.94,66.0,75.0,0.0,-1,,,74.0,29.93,1,29.41,10.0,69.0,140.0,,6.0
2016-06-04 11,512.0,2000.0,29.91,67.0,76.0,0.0,-1,,,74.0,29.91,2,29.38,10.0,70.0,170.0,,7.0
2016-06-04 12,512.0,2000.0,29.88,69.0,79.0,0.0,-1,,8.0,72.0,29.87,3,29.35,10.0,72.0,,,3.0
2016-06-04 13,512.0,2000.0,29.85,70.0,78.0,0.0,-1,,,76.0,29.84,2,29.32,10.0,72.0,200.0,,5.0
2016-06-04 14,512.0,2000.0,29.84,72.0,77.0,0.05,-1,,,85.0,29.83,1,29.31,8.0,73.0,230.0,,5.0
2016-06-04 15,512.0,2000.0,29.81,72.0,77.0,,-1,,6.0,85.0,29.81,1,29.28,10.0,73.0,160.0,,9.0
2016-06-04 16,512.0,2000.0,29.795,70.5,73.0,0.13,0,,,92.0,29.79,3,29.265,7.0,71.0,160.0,,12.5
2016-06-04 17,512.0,2000.0,29.78,70.0,71.5,0.01,0,,,95.0,29.77,3,29.25,8.0,70.0,170.0,,9.0
2016-06-04 18,512.0,2000.0,29.7775,70.25,71.5,0.0533333333333,0,,6.0,96.0,29.76,1,29.2475,6.0,70.25,197.5,,9.25
2016-06-04 19,512.0,2001.0,29.8,68.0,69.0,0.0,-1,,,96.0,29.79,1,29.27,10.0,68.0,190.0,,3.0
2016-06-04 20,512.0,2001.0,29.8,68.0,69.0,0.0,-1,,,96.0,29.79,3,29.27,10.0,68.0,180.0,,8.0
2016-06-04 21,512.0,2001.0,29.8,68.0,69.5,0.0,-1,,0.0,95.0,29.78,1,29.27,10.0,68.5,200.0,,7.0
2016-06-04 22,512.0,2001.0,29.8,69.0,69.5,0.0,-1,,,98.5,29.79,3,29.27,10.0,69.0,205.0,,8.0
2016-06-04 23,512.0,2001.0,29.7966666667,68.6666666667,69.6666666667,0.0,-1,,,96.6666666667,29.78,3,29.2666666667,10.0,69.0,125.0,,4.0
2016-06-05 00,512.0,2001.0,29.785,67.5,68.0,0.0,-1,,8.0,98.0,29.77,1,29.255,10.0,67.5,205.0,,4.5
2016-06-05 01,512.0,2001.0,29.768,67.0,67.0,0.0,-1,,,100.0,29.76,3,29.238,9.2,67.0,178.0,,5.8
2016-06-05 02,512.0,2001.0,29.75,67.0,67.0,0.0,-1,,,100.0,29.74,4,29.22,8.0,67.0,170.0,,6.0
2016-06-05 03,512.0,2001.0,29.75,67.0,67.0,0.01,0,,6.0,100.0,29.74,3,29.22,6.0,67.0,,,3.0
2016-06-05 04,512.0,2001.0,29.75,66.8,66.8,0.01,1,,,100.0,29.74,3,29.22,6.0,66.8,64.0,,1.6
2016-06-05 05,512.0,2001.0,29.755,67.0,67.0,0.0,1,,,100.0,29.75,3,29.225,3.5,67.0,200.0,,5.0
2016-06-05 06,512.0,2001.0,29.76,68.0,68.0,0.0,1,,3.0,100.0,29.75,4,29.23,4.0,68.0,180.0,,5.0
2016-06-05 07,512.0,2001.0,29.76,66.5,70.0,0.0,-1,,,89.0,29.75,3,29.23,7.0,67.5,240.0,16.0,10.0
2016-06-05 08,512.0,2001.0,29.75,67.0,72.0,0.0,-1,,,84.0,29.74,2,29.22,8.0,68.0,230.0,,14.0
2016-06-05 09,512.0,2001.0,29.74,67.0,75.0,0.0,-1,,8.0,76.0,29.73,0,29.21,10.0,70.0,230.0,,10.0
2016-06-05 10,512.0,2001.0,29.74,67.0,77.0,0.0,-1,,,71.0,29.73,1,29.21,10.0,70.0,230.0,23.0,15.0
2016-06-05 11,512.0,2001.0,29.73,66.0,78.0,0.0,-1,,,67.0,29.72,1,29.2,10.0,70.0,220.0,,13.0
2016-06-05 12,512.0,2001.0,29.7,64.0,79.0,0.0,-1,,8.0,60.0,29.69,3,29.17,10.0,70.0,220.0,30.0,14.0
2016-06-05 13,512.0,2001.0,29.72,63.5,76.0,,-1,,,65.5,29.71,3,29.19,10.0,68.5,240.0,26.5,15.5
2016-06-05 14,512.0,2001.0,29.71,63.0,80.0,0.0,-1,,,56.0,29.7,1,29.18,10.0,71.0,250.0,23.0,14.0
2016-06-05 15,512.0,2001.0,29.71,62.0,79.0,0.0,-1,,6.0,56.0,29.7,1,29.18,10.0,70.0,280.0,28.0,17.0
2016-06-05 16,512.0,2001.0,29.72,61.0,79.0,0.0,-1,,,54.0,29.71,1,29.19,10.0,69.0,280.0,29.0,20.0
2016-06-05 17,512.0,2001.0,29.74,60.0,77.0,0.0,-1,,,56.0,29.73,2,29.21,10.0,68.0,260.0,22.0,15.0
2016-06-05 18,512.0,2001.0,29.75,58.0,76.0,0.0,-1,,1.0,54.0,29.74,1,29.22,10.0,67.0,280.0,21.0,10.0
2016-06-05 19,512.0,2001.0,29.77,57.0,74.0,0.0,-1,,,56.0,29.76,1,29.24,10.0,65.0,280.0,,10.0
2016-06-05 20,512.0,2001.0,29.79,59.0,72.0,0.0,-1,,,64.0,29.78,0,29.26,10.0,65.0,260.0,,8.0
2016-06-05 21,512.0,2001.0,29.8,60.0,67.0,0.0,-1,,2.0,79.0,29.79,0,29.27,10.0,63.0,220.0,,7.0
2016-06-05 22,512.0,2001.0,29.81,60.0,65.0,0.0,-1,,,84.0,29.8,0,29.28,10.0,62.0,220.0,,6.0
2016-06-05 23,512.0,2001.0,29.82,60.0,62.0,0.0,-1,,,93.0,29.81,0,29.29,10.0,61.0,200.0,,8.0
2016-06-06 00,512.0,2001.0,29.82,60.0,62.0,0.0,-1,,1.0,93.0,29.81,0,29.29,10.0,61.0,210.0,,8.0
2016-06-06 01,512.0,2001.0,29.81,59.0,63.0,0.0,-1,,,87.0,29.81,0,29.28,10.0,60.0,220.0,,7.0
2016-06-06 02,512.0,2001.0,29.82,59.0,64.0,0.0,-1,,,84.0,29.81,0,29.29,10.0,61.0,230.0,,7.0
2016-06-06 03,512.0,2001.0,29.81,59.0,63.0,0.0,-1,,6.0,87.0,29.81,3,29.28,10.0,60.0,230.0,,3.0
2016-06-06 04,512.0,2001.0,29.82,59.0,64.0,0.0,-1,,,84.0,29.81,2,29.29,10.0,61.0,0.0,,0.0
2016-06-06 05,512.0,2001.0,29.83,59.0,63.0,0.0,-1,,,87.0,29.82,2,29.3,10.0,60.0,0.0,,0.0
2016-06-06 06,512.0,2001.0,29.82,61.0,66.0,0.0,-1,,0.0,84.0,29.81,2,29.29,10.0,63.0,180.0,,6.0
2016-06-06 07,512.0,2001.0,29.82,62.0,70.0,0.0,-1,,,76.0,29.81,0,29.29,10.0,65.0,220.0,,6.0
2016-06-06 08,512.0,2001.0,29.81,61.0,74.0,0.0,-1,,,64.0,29.8,0,29.28,10.0,66.0,,,9.0
2016-06-06 09,512.0,2001.0,29.8,62.0,77.0,0.0,-1,,7.0,60.0,29.79,0,29.27,10.0,68.0,220.0,,11.0
2016-06-06 10,512.0,2001.0,29.8,63.0,79.0,0.0,-1,,,58.0,29.79,0,29.27,10.0,70.0,,,14.0
2016-06-06 11,512.0,2001.0,29.77,61.0,80.0,0.0,-1,,,52.0,29.76,0,29.24,10.0,70.0,220.0,23.0,15.0
2016-06-06 12,512.0,2001.0,29.75,61.0,82.0,0.0,-1,,8.0,49.0,29.74,1,29.22,10.0,71.0,250.0,25.0,17.0
2016-06-06 13,512.0,2001.0,29.72,62.0,82.0,0.0,-1,,,51.0,29.71,1,29.19,10.0,72.0,220.0,23.0,14.0
2016-06-06 14,512.0,2001.0,29.7,61.0,82.0,0.0,-1,,,49.0,29.69,1,29.17,10.0,71.0,210.0,26.0,17.0
2016-06-06 15,512.0,2001.0,29.69,61.0,80.0,0.0,-1,,6.0,52.0,29.68,2,29.16,10.0,70.0,210.0,25.0,17.0
2016-06-06 16,512.0,2001.0,29.67,60.0,82.0,0.0,-1,,,47.0,29.66,1,29.14,10.0,71.0,210.0,25.0,18.0
2016-06-06 17,512.0,2001.0,29.66,59.0,81.0,0.0,-1,,,47.0,29.65,2,29.13,10.0,70.0,230.0,,15.0
2016-06-06 18,512.0,2001.0,29.67,58.0,80.0,0.0,-1,,5.0,47.0,29.66,3,29.14,10.0,70.0,240.0,24.0,13.0
2016-06-06 19,512.0,2002.0,29.68,51.0,77.0,0.0,-1,,,40.0,29.67,0,29.16,10.0,67.0,260.0,23.0,11.0
2016-06-06 20,512.0,2002.0,29.69,53.0,72.0,0.0,-1,,,52.0,29.68,0,29.16,10.0,63.0,230.0,,8.0
2016-06-06 21,512.0,2002.0,29.69,54.0,67.0,0.0,-1,,1.0,63.0,29.68,0,29.16,10.0,60.0,220.0,,9.0
2016-06-06 22,512.0,2002.0,29.68,55.0,65.0,0.0,-1,,,70.0,29.68,0,29.16,10.0,59.0,210.0,,10.0
2016-06-06 23,512.0,2002.0,29.69,53.0,72.0,0.0,-1,,,52.0,29.68,1,29.16,10.0,63.0,240.0,,14.0
2016-06-07 00,512.0,2002.0,29.69,54.0,69.0,0.0,-1,,6.0,59.0,29.68,0,29.16,10.0,61.0,250.0,,7.0
2016-06-07 01,512.0,2002.0,29.68,54.0,69.0,0.0,-1,,,59.0,29.67,3,29.16,10.0,61.0,280.0,,5.0
2016-06-07 02,512.0,2002.0,29.69,55.0,64.0,0.0,-1,,,73.0,29.68,2,29.16,10.0,59.0,230.0,,5.0
2016-06-07 03,512.0,2002.0,29.68,56.0,60.0,0.0,-1,,6.0,86.0,29.68,0,29.16,10.0,57.0,0.0,,0.0
2016-06-07 04,512.0,2002.0,29.71,56.0,58.0,0.0,-1,,,93.0,29.7,0,29.18,10.0,57.0,0.0,,0.0
2016-06-07 05,512.0,2002.0,29.72,56.0,58.5,0.0,-1,,,91.5,29.72,0,29.19,10.0,57.0,0.0,,0.0
2016-06-07 06,512.0,2002.0,29.73,57.0,65.0,0.0,-1,,1.0,76.0,29.73,1,29.2,10.0,60.0,0.0,,0.0
2016-06-07 07,512.0,2002.0,29.75,53.0,69.0,0.0,-1,,,57.0,29.74,0,29.22,10.0,61.0,360.0,,9.0
2016-06-07 08,512.0,2002.0,29.76,54.0,71.0,0.0,-1,,,55.0,29.75,0,29.23,10.0,62.0,,,9.0
2016-06-07 09,512.0,2002.0,29.76,55.0,73.0,0.0,-1,,1.0,53.0,29.75,1,29.23,10.0,64.0,,,9.0
2016-06-07 10,512.0,2002.0,29.77,53.0,71.0,0.0,-1,,,53.0,29.76,2,29.24,10.0,62.0,,,9.0
2016-06-07 11,512.0,2002.0,29.78,53.0,74.0,0.0,-1,,,48.0,29.77,3,29.25,10.0,64.0,,,
2016-06-07 12,512.0,2002.0,29.79,51.0,72.0,0.0,-1,,1.0,48.0,29.78,1,29.26,10.0,63.0,330.0,22.0,11.0
2016-06-07 13,512.0,2002.0,29.79,51.0,74.0,0.0,-1,,,45.0,29.78,1,29.26,10.0,64.0,320.0,24.0,16.0
2016-06-07 14,512.0,2002.0,29.8,50.0,74.0,0.0,-1,,,43.0,29.79,3,29.27,10.0,64.0,,23.0,13.0
2016-06-07 15,512.0,2002.0,29.8,50.0,72.0,0.0,-1,,3.0,46.0,29.8,3,29.27,10.0,62.0,300.0,20.0,8.0
2016-06-07 16,512.0,2002.0,29.81,51.0,74.0,0.0,-1,,,45.0,29.8,1,29.28,10.0,64.0,,16.0,9.0
2016-06-07 17,512.0,2002.0,29.81,51.0,72.0,0.0,-1,,,48.0,29.81,3,29.28,10.0,63.0,330.0,,9.0
2016-06-07 18,512.0,2002.0,29.83,49.0,71.0,0.0,-1,,3.0,46.0,29.83,2,29.3,10.0,62.0,320.0,17.0,13.0
2016-06-07 19,511.0,2002.0,29.84,49.0,67.0,0.0,-1,,,53.0,29.83,2,29.31,10.0,59.0,360.0,,9.0
2016-06-07 20,511.0,2002.0,29.86,49.0,65.0,0.0,-1,,,56.0,29.85,0,29.33,10.0,57.0,340.0,,9.0
2016-06-07 21,511.0,2002.0,29.88,51.0,61.0,0.0,-1,,3.0,70.0,29.87,0,29.35,10.0,56.0,0.0,,0.0
2016-06-07 22,511.0,2002.0,29.89,52.0,56.0,0.0,-1,,,87.0,29.88,0,29.36,10.0,54.0,0.0,,0.0
2016-06-07 23,511.0,2002.0,29.88,52.0,55.0,0.0,-1,,,90.0,29.88,0,29.35,10.0,53.0,0.0,,0.0
2016-06-08 00,511.0,2002.0,29.88,52.0,54.0,0.0,-1,,1.0,93.0,29.88,0,29.35,10.0,53.0,0.0,,0.0
2016-06-08 01,511.0,2002.0,29.9,52.0,53.0,0.0,-1,,,96.0,29.89,1,29.37,10.0,52.0,0.0,,0.0
2016-06-08 02,511.0,2002.0,29.92,52.0,52.0,0.0,-1,,,100.0,29.91,3,29.39,10.0,52.0,0.0,,0.0
2016-06-08 03,511.0,2002.0,29.93,52.0,53.0,0.0,-1,,3.0,96.0,29.93,3,29.4,10.0,52.0,0.0,,0.0
2016-06-08 04,511.0,2002.0,29.96,50.0,50.0,0.0,-1,,,100.0,29.95,0,29.43,10.0,50.0,0.0,,0.0
2016-06-08 05,511.0,2002.0,29.98,52.0,54.0,0.0,-1,,,93.0,29.97,3,29.45,10.0,53.0,0.0,,0.0
2016-06-08 06,511.0,2002.0,29.99,50.0,60.0,0.0,-1,,1.0,70.0,29.99,1,29.46,10.0,55.0,10.0,,3.0
2016-06-08 07,511.0,2002.0,30.02,48.0,61.0,0.0,-1,,,63.0,30.01,0,29.49,10.0,54.0,,,5.0
2016-06-08 08,511.0,2002.0,30.04,45.0,64.0,0.0,-1,,,50.0,30.03,0,29.51,10.0,56.0,350.0,,9.0
2016-06-08 09,511.0,2002.0,30.03,46.0,67.0,0.0,-1,,0.0,47.0,30.03,1,29.5,10.0,58.0,330.0,,6.0
2016-06-08 10,511.0,2002.0,30.03,45.0,68.0,0.0,-1,,,44.0,30.03,1,29.5,10.0,59.0,330.0,16.0,8.0
2016-06-08 11,511.0,2002.0,30.03,44.0,69.0,0.0,-1,,,41.0,30.02,1,29.5,10.0,60.0,310.0,16.0,6.0
